,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,first_month,mon_phase_in,roadmap_accu_invoice_qty,roadmap_invoice_qty_pct_change,rolling_q_roadmap_invoice_qty
2092,2020-02-01,CHINA,A1-21.5-KAB,0.0,0.0,0.0,2018-09-01,17.0,6851.0,-1.0,777.0
2093,2020-03-01,CHINA,A1-21.5-KAB,261.0,0.0,0.0,2018-09-01,18.0,7112.0,inf,569.0
2094,2020-04-01,CHINA,A1-21.5-KAB,312.0,0.0,0.0,2018-09-01,19.0,7424.0,0.1954022988505748,573.0
2095,2020-05-01,CHINA,A1-21.5-KAB,282.0,0.0,0.0,2018-09-01,20.0,7706.0,-0.09615384615384615,855.0
2096,2020-06-01,CHINA,A1-21.5-KAB,403.0,0.0,0.0,2018-09-01,21.0,8109.0,0.42907801418439706,997.0
2097,2020-07-01,CHINA,A1-21.5-KAB,2001.0,0.0,0.0,2018-09-01,22.0,10110.0,3.965260545905707,2686.0
2098,2020-08-01,CHINA,A1-21.5-KAB,1063.0,0.0,0.0,2018-09-01,23.0,11173.0,-0.4687656171914043,3467.0
2099,2020-09-01,CHINA,A1-21.5-KAB,373.0,0.0,0.0,2018-09-01,24.0,11546.0,-0.6491063029162747,3437.0
2100,2020-10-01,CHINA,A1-21.5-KAB,178.0,0.0,0.0,2018-09-01,25.0,11724.0,-0.5227882037533512,1614.0
2101,2020-11-01,CHINA,A1-21.5-KAB,783.0,0.0,0.0,2018-09-01,26.0,12507.0,3.3988764044943824,1334.0
2102,2020-12-01,CHINA,A1-21.5-KAB,196.0,0.0,0.0,2018-09-01,27.0,12703.0,-0.7496807151979565,1157.0
2103,2021-01-01,CHINA,A1-21.5-KAB,11.0,0.0,0.0,2018-09-01,28.0,12714.0,-0.9438775510204082,990.0
2104,2021-02-01,CHINA,A1-21.5-KAB,20.0,0.0,0.0,2018-09-01,29.0,12734.0,0.8181818181818181,227.0
2105,2021-03-01,CHINA,A1-21.5-KAB,54.0,0.0,0.0,2018-09-01,30.0,12788.0,1.7000000000000002,85.0
2106,2021-04-01,CHINA,A1-21.5-KAB,30.0,0.0,0.0,2018-09-01,31.0,12818.0,-0.4444444444444444,104.0
2107,2021-05-01,CHINA,A1-21.5-KAB,0.0,0.0,0.0,2018-09-01,32.0,12818.0,-1.0,84.0
2108,2021-06-01,CHINA,A1-21.5-KAB,0.0,0.0,0.0,2018-09-01,33.0,12818.0,,30.0
2109,2021-07-01,CHINA,A1-21.5-KAB,0.0,0.0,0.0,2018-09-01,34.0,12818.0,,0.0
2110,2021-08-01,CHINA,A1-21.5-KAB,108.0,0.0,0.0,2018-09-01,35.0,12926.0,inf,108.0
2111,2021-09-01,CHINA,A1-21.5-KAB,120.0,0.0,0.0,2018-09-01,36.0,13046.0,0.11111111111111116,228.0
2112,2021-10-01,CHINA,A1-21.5-KAB,0.0,0.0,0.0,2018-09-01,37.0,13046.0,-1.0,228.0
2113,2021-11-01,CHINA,A1-21.5-KAB,6.0,0.0,0.0,2018-09-01,38.0,13052.0,inf,126.0
2114,2020-08-01,CHINA,A2-21.5-KAB,374.0,0.0,0.0,2020-08-01,0.0,374.0,,
2115,2020-09-01,CHINA,A2-21.5-KAB,342.0,0.0,0.0,2020-08-01,1.0,716.0,-0.08556149732620322,
2116,2020-10-01,CHINA,A2-21.5-KAB,140.0,0.0,0.0,2020-08-01,2.0,856.0,-0.5906432748538012,856.0
2117,2020-11-01,CHINA,A2-21.5-KAB,394.0,0.0,0.0,2020-08-01,3.0,1250.0,1.8142857142857145,876.0
2118,2020-12-01,CHINA,A2-21.5-KAB,521.0,0.0,0.0,2020-08-01,4.0,1771.0,0.3223350253807107,1055.0
2119,2021-01-01,CHINA,A2-21.5-KAB,639.0,0.0,0.0,2020-08-01,5.0,2410.0,0.22648752399232253,1554.0
2120,2021-02-01,CHINA,A2-21.5-KAB,67.0,0.0,0.0,2020-08-01,6.0,2477.0,-0.8951486697965572,1227.0
2121,2021-03-01,CHINA,A2-21.5-KAB,105.0,0.0,0.0,2020-08-01,7.0,2582.0,0.5671641791044777,811.0
2122,2021-04-01,CHINA,A2-21.5-KAB,551.0,0.0,0.0,2020-08-01,8.0,3133.0,4.247619047619048,723.0
2123,2021-05-01,CHINA,A2-21.5-KAB,570.0,0.0,0.0,2020-08-01,9.0,3703.0,0.034482758620689724,1226.0
2124,2021-06-01,CHINA,A2-21.5-KAB,325.0,0.0,0.0,2020-08-01,10.0,4028.0,-0.4298245614035088,1446.0
2125,2021-07-01,CHINA,A2-21.5-KAB,865.0,0.0,0.0,2020-08-01,11.0,4893.0,1.6615384615384614,1760.0
2126,2021-08-01,CHINA,A2-21.5-KAB,1121.0,0.0,0.0,2020-08-01,12.0,6014.0,0.2959537572254336,2311.0
2127,2021-09-01,CHINA,A2-21.5-KAB,757.0,0.0,0.0,2020-08-01,13.0,6771.0,-0.32471008028545945,2743.0
2128,2021-10-01,CHINA,A2-21.5-KAB,184.0,0.0,0.0,2020-08-01,14.0,6955.0,-0.7569352708058124,2062.0
2129,2021-11-01,CHINA,A2-21.5-KAB,6.0,0.0,0.0,2020-08-01,15.0,6961.0,-0.967391304347826,947.0
2130,2018-04-01,CHINA,C Series-21.5,43.0,0.0,0.0,2018-04-01,0.0,43.0,,
2131,2018-07-01,CHINA,C Series-21.5,1.0,0.0,0.0,2018-04-01,3.0,44.0,-0.9767441860465116,
2132,2018-08-01,CHINA,C Series-21.5,74.0,0.0,0.0,2018-04-01,4.0,118.0,73.0,118.0
2133,2018-09-01,CHINA,C Series-21.5,210.0,0.0,0.0,2018-04-01,5.0,328.0,1.8378378378378377,285.0
2134,2018-10-01,CHINA,C Series-21.5,16.0,0.0,0.0,2018-04-01,6.0,344.0,-0.9238095238095239,300.0
2135,2018-11-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,7.0,344.0,-1.0,226.0
2136,2018-12-01,CHINA,C Series-21.5,457.0,0.0,0.0,2018-04-01,8.0,801.0,inf,473.0
2137,2019-01-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,9.0,801.0,-1.0,457.0
2138,2019-02-01,CHINA,C Series-21.5,15.0,0.0,0.0,2018-04-01,10.0,816.0,inf,472.0
2139,2019-03-01,CHINA,C Series-21.5,280.0,0.0,0.0,2018-04-01,11.0,1096.0,17.666666666666668,295.0
2140,2019-04-01,CHINA,C Series-21.5,199.0,0.0,0.0,2018-04-01,12.0,1295.0,-0.28928571428571426,494.0
2141,2019-05-01,CHINA,C Series-21.5,117.0,0.0,0.0,2018-04-01,13.0,1412.0,-0.4120603015075377,596.0
2142,2019-06-01,CHINA,C Series-21.5,168.0,0.0,0.0,2018-04-01,14.0,1580.0,0.4358974358974359,484.0
2143,2019-07-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,15.0,1580.0,-1.0,285.0
2144,2019-08-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,16.0,1580.0,,168.0
2145,2019-09-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,17.0,1580.0,,0.0
2146,2019-10-01,CHINA,C Series-21.5,224.0,0.0,0.0,2018-04-01,18.0,1804.0,inf,224.0
2147,2019-11-01,CHINA,C Series-21.5,112.0,0.0,0.0,2018-04-01,19.0,1916.0,-0.5,336.0
2148,2019-12-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,20.0,1916.0,-1.0,336.0
2149,2020-01-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,21.0,1916.0,,112.0
2150,2020-02-01,CHINA,C Series-21.5,112.0,0.0,0.0,2018-04-01,22.0,2028.0,inf,112.0
2151,2020-03-01,CHINA,C Series-21.5,448.0,0.0,0.0,2018-04-01,23.0,2476.0,3.0,560.0
2152,2020-04-01,CHINA,C Series-21.5,2.0,0.0,0.0,2018-04-01,24.0,2478.0,-0.9955357142857143,562.0
2153,2020-05-01,CHINA,C Series-21.5,334.0,0.0,0.0,2018-04-01,25.0,2812.0,166.0,784.0
2154,2020-06-01,CHINA,C Series-21.5,448.0,0.0,0.0,2018-04-01,26.0,3260.0,0.341317365269461,784.0
2155,2020-07-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,27.0,3260.0,-1.0,782.0
2156,2020-08-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,28.0,3260.0,,448.0
2157,2020-09-01,CHINA,C Series-21.5,168.0,0.0,0.0,2018-04-01,29.0,3428.0,inf,168.0
2158,2020-10-01,CHINA,C Series-21.5,0.0,0.0,0.0,2018-04-01,30.0,3428.0,-1.0,168.0
2159,2020-11-01,CHINA,C Series-21.5,168.0,0.0,0.0,2018-04-01,31.0,3596.0,inf,336.0
2160,2020-12-01,CHINA,C Series-21.5,112.0,0.0,0.0,2018-04-01,32.0,3708.0,-0.33333333333333337,280.0
2161,2017-03-01,CHINA,C Series-21.5-Mainstream,1.0,0.0,0.0,2017-03-01,0.0,1.0,,
2162,2017-04-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,1.0,1.0,-1.0,
2163,2017-05-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,2.0,1.0,,1.0
2164,2017-06-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,3.0,1.0,,0.0
2165,2017-07-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,4.0,1.0,,0.0
2166,2017-08-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,5.0,1.0,,0.0
2167,2017-09-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,6.0,1.0,,0.0
2168,2017-10-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,7.0,1.0,,0.0
2169,2017-11-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,8.0,1.0,,0.0
2170,2017-12-01,CHINA,C Series-21.5-Mainstream,120.0,0.0,0.0,2017-03-01,9.0,121.0,inf,120.0
2171,2018-06-01,CHINA,C Series-21.5-Mainstream,121.0,0.0,0.0,2017-03-01,15.0,242.0,0.008333333333333304,241.0
2172,2018-07-01,CHINA,C Series-21.5-Mainstream,361.0,0.0,0.0,2017-03-01,16.0,603.0,1.9834710743801653,602.0
2173,2018-08-01,CHINA,C Series-21.5-Mainstream,240.0,0.0,0.0,2017-03-01,17.0,843.0,-0.33518005540166207,722.0
2174,2018-09-01,CHINA,C Series-21.5-Mainstream,440.0,0.0,0.0,2017-03-01,18.0,1283.0,0.8333333333333333,1041.0
2175,2018-10-01,CHINA,C Series-21.5-Mainstream,123.0,0.0,0.0,2017-03-01,19.0,1406.0,-0.7204545454545455,803.0
2176,2018-11-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,20.0,1406.0,-1.0,563.0
2177,2018-12-01,CHINA,C Series-21.5-Mainstream,1.0,0.0,0.0,2017-03-01,21.0,1407.0,inf,124.0
2178,2019-01-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,22.0,1407.0,-1.0,1.0
2179,2019-02-01,CHINA,C Series-21.5-Mainstream,0.0,0.0,0.0,2017-03-01,23.0,1407.0,,1.0
2180,2019-03-01,CHINA,C Series-21.5-Mainstream,80.0,0.0,0.0,2017-03-01,24.0,1487.0,inf,80.0
2181,2017-10-01,CHINA,C Series-23.8,500.0,0.0,0.0,2017-10-01,0.0,500.0,,
2182,2017-11-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,1.0,500.0,-1.0,
2183,2017-12-01,CHINA,C Series-23.8,300.0,0.0,0.0,2017-10-01,2.0,800.0,inf,800.0
2184,2018-01-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,3.0,800.0,-1.0,300.0
2185,2018-02-01,CHINA,C Series-23.8,183.0,0.0,0.0,2017-10-01,4.0,983.0,inf,483.0
2186,2018-03-01,CHINA,C Series-23.8,104.0,0.0,0.0,2017-10-01,5.0,1087.0,-0.4316939890710383,287.0
2187,2018-04-01,CHINA,C Series-23.8,288.0,0.0,0.0,2017-10-01,6.0,1375.0,1.7692307692307692,575.0
2188,2018-05-01,CHINA,C Series-23.8,786.0,0.0,0.0,2017-10-01,7.0,2161.0,1.7291666666666665,1178.0
2189,2018-06-01,CHINA,C Series-23.8,95.0,0.0,0.0,2017-10-01,8.0,2256.0,-0.8791348600508906,1169.0
2190,2018-07-01,CHINA,C Series-23.8,543.0,0.0,0.0,2017-10-01,9.0,2799.0,4.71578947368421,1424.0
2191,2018-08-01,CHINA,C Series-23.8,577.0,0.0,0.0,2017-10-01,10.0,3376.0,0.0626151012891345,1215.0
2192,2018-09-01,CHINA,C Series-23.8,394.0,0.0,0.0,2017-10-01,11.0,3770.0,-0.317157712305026,1514.0
2193,2018-10-01,CHINA,C Series-23.8,626.0,0.0,0.0,2017-10-01,12.0,4396.0,0.5888324873096447,1597.0
2194,2018-11-01,CHINA,C Series-23.8,5.0,0.0,0.0,2017-10-01,13.0,4401.0,-0.9920127795527156,1025.0
2195,2018-12-01,CHINA,C Series-23.8,202.0,0.0,0.0,2017-10-01,14.0,4603.0,39.4,833.0
2196,2019-01-01,CHINA,C Series-23.8,386.0,0.0,0.0,2017-10-01,15.0,4989.0,0.9108910891089108,593.0
2197,2019-02-01,CHINA,C Series-23.8,1.0,0.0,0.0,2017-10-01,16.0,4990.0,-0.9974093264248705,589.0
2198,2019-03-01,CHINA,C Series-23.8,96.0,0.0,0.0,2017-10-01,17.0,5086.0,95.0,483.0
2199,2019-04-01,CHINA,C Series-23.8,336.0,0.0,0.0,2017-10-01,18.0,5422.0,2.5,433.0
2200,2019-05-01,CHINA,C Series-23.8,288.0,0.0,0.0,2017-10-01,19.0,5710.0,-0.1428571428571429,720.0
2201,2019-06-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,20.0,5710.0,-1.0,624.0
2202,2019-07-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,21.0,5710.0,,288.0
2203,2019-08-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,22.0,5710.0,,0.0
2204,2019-09-01,CHINA,C Series-23.8,531.0,0.0,0.0,2017-10-01,23.0,6241.0,inf,531.0
2205,2019-10-01,CHINA,C Series-23.8,384.0,0.0,0.0,2017-10-01,24.0,6625.0,-0.2768361581920904,915.0
2206,2019-11-01,CHINA,C Series-23.8,12.0,0.0,0.0,2017-10-01,25.0,6637.0,-0.96875,927.0
2207,2019-12-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,26.0,6637.0,-1.0,396.0
2208,2020-01-01,CHINA,C Series-23.8,192.0,0.0,0.0,2017-10-01,27.0,6829.0,inf,204.0
2209,2020-02-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,28.0,6829.0,-1.0,192.0
2210,2020-03-01,CHINA,C Series-23.8,648.0,0.0,0.0,2017-10-01,29.0,7477.0,inf,840.0
2211,2020-04-01,CHINA,C Series-23.8,86.0,0.0,0.0,2017-10-01,30.0,7563.0,-0.8672839506172839,734.0
2212,2020-05-01,CHINA,C Series-23.8,741.0,0.0,0.0,2017-10-01,31.0,8304.0,7.616279069767442,1475.0
2213,2020-06-01,CHINA,C Series-23.8,396.0,0.0,0.0,2017-10-01,32.0,8700.0,-0.4655870445344129,1223.0
2214,2020-07-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,33.0,8700.0,-1.0,1137.0
2215,2020-08-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,34.0,8700.0,,396.0
2216,2020-09-01,CHINA,C Series-23.8,0.0,0.0,0.0,2017-10-01,35.0,8700.0,,0.0
2217,2020-10-01,CHINA,C Series-23.8,180.0,0.0,0.0,2017-10-01,36.0,8880.0,inf,180.0
2218,2020-11-01,CHINA,C Series-23.8,144.0,0.0,0.0,2017-10-01,37.0,9024.0,-0.19999999999999996,324.0
2219,2020-12-01,CHINA,C Series-23.8,180.0,0.0,0.0,2017-10-01,38.0,9204.0,0.25,504.0
2220,2017-11-01,CHINA,C Series-23.8-Mainstream,200.0,0.0,0.0,2017-11-01,0.0,200.0,,
2221,2017-12-01,CHINA,C Series-23.8-Mainstream,60.0,0.0,0.0,2017-11-01,1.0,260.0,-0.7,
2222,2018-01-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,2.0,260.0,-1.0,260.0
2223,2018-02-01,CHINA,C Series-23.8-Mainstream,61.0,0.0,0.0,2017-11-01,3.0,321.0,inf,121.0
2224,2018-03-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,4.0,321.0,-1.0,61.0
2225,2018-04-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,5.0,321.0,,61.0
2226,2018-05-01,CHINA,C Series-23.8-Mainstream,12.0,0.0,0.0,2017-11-01,6.0,333.0,inf,12.0
2227,2018-06-01,CHINA,C Series-23.8-Mainstream,12.0,0.0,0.0,2017-11-01,7.0,345.0,0.0,24.0
2228,2018-07-01,CHINA,C Series-23.8-Mainstream,37.0,0.0,0.0,2017-11-01,8.0,382.0,2.0833333333333335,61.0
2229,2018-08-01,CHINA,C Series-23.8-Mainstream,30.0,0.0,0.0,2017-11-01,9.0,412.0,-0.18918918918918914,79.0
2230,2019-01-01,CHINA,C Series-23.8-Mainstream,20.0,0.0,0.0,2017-11-01,14.0,432.0,-0.33333333333333337,87.0
2231,2019-02-01,CHINA,C Series-23.8-Mainstream,240.0,0.0,0.0,2017-11-01,15.0,672.0,11.0,290.0
2232,2019-03-01,CHINA,C Series-23.8-Mainstream,276.0,0.0,0.0,2017-11-01,16.0,948.0,0.1499999999999999,536.0
2233,2019-04-01,CHINA,C Series-23.8-Mainstream,170.0,0.0,0.0,2017-11-01,17.0,1118.0,-0.3840579710144928,686.0
2234,2019-05-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,18.0,1118.0,-1.0,446.0
2235,2019-06-01,CHINA,C Series-23.8-Mainstream,80.0,0.0,0.0,2017-11-01,19.0,1198.0,inf,250.0
2236,2019-07-01,CHINA,C Series-23.8-Mainstream,121.0,0.0,0.0,2017-11-01,20.0,1319.0,0.5125,201.0
2237,2019-08-01,CHINA,C Series-23.8-Mainstream,80.0,0.0,0.0,2017-11-01,21.0,1399.0,-0.33884297520661155,281.0
2238,2019-09-01,CHINA,C Series-23.8-Mainstream,80.0,0.0,0.0,2017-11-01,22.0,1479.0,0.0,281.0
2239,2019-10-01,CHINA,C Series-23.8-Mainstream,40.0,0.0,0.0,2017-11-01,23.0,1519.0,-0.5,200.0
2240,2019-11-01,CHINA,C Series-23.8-Mainstream,160.0,0.0,0.0,2017-11-01,24.0,1679.0,3.0,280.0
2241,2019-12-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,25.0,1679.0,-1.0,200.0
2242,2020-01-01,CHINA,C Series-23.8-Mainstream,40.0,0.0,0.0,2017-11-01,26.0,1719.0,inf,200.0
2243,2020-02-01,CHINA,C Series-23.8-Mainstream,1.0,0.0,0.0,2017-11-01,27.0,1720.0,-0.975,41.0
2244,2020-03-01,CHINA,C Series-23.8-Mainstream,199.0,0.0,0.0,2017-11-01,28.0,1919.0,198.0,240.0
2245,2020-04-01,CHINA,C Series-23.8-Mainstream,281.0,0.0,0.0,2017-11-01,29.0,2200.0,0.4120603015075377,481.0
2246,2020-05-01,CHINA,C Series-23.8-Mainstream,320.0,0.0,0.0,2017-11-01,30.0,2520.0,0.13879003558718872,800.0
2247,2020-06-01,CHINA,C Series-23.8-Mainstream,240.0,0.0,0.0,2017-11-01,31.0,2760.0,-0.25,841.0
2248,2020-07-01,CHINA,C Series-23.8-Mainstream,561.0,0.0,0.0,2017-11-01,32.0,3321.0,1.3375,1121.0
2249,2020-08-01,CHINA,C Series-23.8-Mainstream,240.0,0.0,0.0,2017-11-01,33.0,3561.0,-0.572192513368984,1041.0
2250,2020-09-01,CHINA,C Series-23.8-Mainstream,564.0,0.0,0.0,2017-11-01,34.0,4125.0,1.35,1365.0
2251,2020-10-01,CHINA,C Series-23.8-Mainstream,560.0,0.0,0.0,2017-11-01,35.0,4685.0,-0.007092198581560294,1364.0
2252,2020-11-01,CHINA,C Series-23.8-Mainstream,920.0,0.0,0.0,2017-11-01,36.0,5605.0,0.6428571428571428,2044.0
2253,2020-12-01,CHINA,C Series-23.8-Mainstream,80.0,0.0,0.0,2017-11-01,37.0,5685.0,-0.9130434782608696,1560.0
2254,2021-01-01,CHINA,C Series-23.8-Mainstream,715.0,0.0,0.0,2017-11-01,38.0,6400.0,7.9375,1715.0
2255,2021-02-01,CHINA,C Series-23.8-Mainstream,320.0,0.0,0.0,2017-11-01,39.0,6720.0,-0.5524475524475525,1115.0
2256,2021-03-01,CHINA,C Series-23.8-Mainstream,280.0,0.0,0.0,2017-11-01,40.0,7000.0,-0.125,1315.0
2257,2021-04-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,41.0,7000.0,-1.0,600.0
2258,2021-05-01,CHINA,C Series-23.8-Mainstream,120.0,0.0,0.0,2017-11-01,42.0,7120.0,inf,400.0
2259,2021-06-01,CHINA,C Series-23.8-Mainstream,324.0,0.0,0.0,2017-11-01,43.0,7444.0,1.7000000000000002,444.0
2260,2021-07-01,CHINA,C Series-23.8-Mainstream,760.0,0.0,0.0,2017-11-01,44.0,8204.0,1.3456790123456792,1204.0
2261,2021-08-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,45.0,8204.0,-1.0,1084.0
2262,2021-09-01,CHINA,C Series-23.8-Mainstream,0.0,0.0,0.0,2017-11-01,46.0,8204.0,,760.0
2263,2021-10-01,CHINA,C Series-23.8-Mainstream,104.0,0.0,0.0,2017-11-01,47.0,8308.0,inf,104.0
2264,2021-11-01,CHINA,C Series-23.8-Mainstream,252.0,0.0,0.0,2017-11-01,48.0,8560.0,1.423076923076923,356.0
2265,2019-01-01,CHINA,C Series-27,1.0,0.0,0.0,2019-01-01,0.0,1.0,,
2266,2019-02-01,CHINA,C Series-27,54.0,0.0,0.0,2019-01-01,1.0,55.0,53.0,
2267,2019-03-01,CHINA,C Series-27,0.0,0.0,0.0,2019-01-01,2.0,55.0,-1.0,55.0
2268,2019-04-01,CHINA,C Series-27,54.0,0.0,0.0,2019-01-01,3.0,109.0,inf,108.0
2269,2019-05-01,CHINA,C Series-27,144.0,0.0,0.0,2019-01-01,4.0,253.0,1.6666666666666665,198.0
2270,2019-06-01,CHINA,C Series-27,91.0,0.0,0.0,2019-01-01,5.0,344.0,-0.3680555555555556,289.0
2271,2019-07-01,CHINA,C Series-27,54.0,0.0,0.0,2019-01-01,6.0,398.0,-0.4065934065934066,289.0
2272,2019-08-01,CHINA,C Series-27,37.0,0.0,0.0,2019-01-01,7.0,435.0,-0.31481481481481477,182.0
2273,2019-09-01,CHINA,C Series-27,288.0,0.0,0.0,2019-01-01,8.0,723.0,6.783783783783784,379.0
2274,2019-10-01,CHINA,C Series-27,91.0,0.0,0.0,2019-01-01,9.0,814.0,-0.6840277777777778,416.0
2275,2019-11-01,CHINA,C Series-27,0.0,0.0,0.0,2019-01-01,10.0,814.0,-1.0,379.0
2276,2019-12-01,CHINA,C Series-27,54.0,0.0,0.0,2019-01-01,11.0,868.0,inf,145.0
2277,2020-01-01,CHINA,C Series-27,85.0,0.0,0.0,2019-01-01,12.0,953.0,0.5740740740740742,139.0
2278,2020-02-01,CHINA,C Series-27,109.0,0.0,0.0,2019-01-01,13.0,1062.0,0.2823529411764707,248.0
2279,2020-03-01,CHINA,C Series-27,108.0,0.0,0.0,2019-01-01,14.0,1170.0,-0.00917431192660545,302.0
2280,2020-04-01,CHINA,C Series-27,252.0,0.0,0.0,2019-01-01,15.0,1422.0,1.3333333333333335,469.0
2281,2020-05-01,CHINA,C Series-27,702.0,0.0,0.0,2019-01-01,16.0,2124.0,1.7857142857142856,1062.0
2282,2020-06-01,CHINA,C Series-27,180.0,0.0,0.0,2019-01-01,17.0,2304.0,-0.7435897435897436,1134.0
2283,2020-07-01,CHINA,C Series-27,2.0,0.0,0.0,2019-01-01,18.0,2306.0,-0.9888888888888889,884.0
2284,2021-04-01,CHINA,C Series-27,234.0,0.0,0.0,2019-01-01,27.0,2540.0,116.0,416.0
2285,2021-05-01,CHINA,C Series-27,54.0,0.0,0.0,2019-01-01,28.0,2594.0,-0.7692307692307692,290.0
2286,2021-06-01,CHINA,C Series-27,54.0,0.0,0.0,2019-01-01,29.0,2648.0,0.0,342.0
2287,2021-07-01,CHINA,C Series-27,72.0,0.0,0.0,2019-01-01,30.0,2720.0,0.33333333333333326,180.0
2288,2021-08-01,CHINA,C Series-27,36.0,0.0,0.0,2019-01-01,31.0,2756.0,-0.5,162.0
2289,2021-09-01,CHINA,C Series-27,0.0,0.0,0.0,2019-01-01,32.0,2756.0,-1.0,108.0
2290,2021-10-01,CHINA,C Series-27,0.0,0.0,0.0,2019-01-01,33.0,2756.0,,36.0
2291,2021-11-01,CHINA,C Series-27,37.0,0.0,0.0,2019-01-01,34.0,2793.0,inf,37.0
2292,2020-10-01,CHINA,ConceptD-CT300,10.0,0.0,0.0,2020-10-01,0.0,10.0,,
2293,2020-11-01,CHINA,ConceptD-CT300,23.0,0.0,0.0,2020-10-01,1.0,33.0,1.2999999999999998,
2294,2019-09-01,CHINA,ConceptD-CT500,19.0,0.0,0.0,2019-09-01,0.0,19.0,,
2295,2019-10-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,1.0,19.0,-1.0,
2296,2019-11-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,2.0,19.0,,19.0
2297,2019-12-01,CHINA,ConceptD-CT500,18.0,0.0,0.0,2019-09-01,3.0,37.0,inf,18.0
2298,2020-01-01,CHINA,ConceptD-CT500,3.0,0.0,0.0,2019-09-01,4.0,40.0,-0.8333333333333334,21.0
2299,2020-02-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,5.0,40.0,-1.0,21.0
2300,2020-03-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,6.0,40.0,,3.0
2301,2020-04-01,CHINA,ConceptD-CT500,18.0,0.0,0.0,2019-09-01,7.0,58.0,inf,18.0
2302,2020-05-01,CHINA,ConceptD-CT500,18.0,0.0,0.0,2019-09-01,8.0,76.0,0.0,36.0
2303,2020-06-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,9.0,76.0,-1.0,36.0
2304,2020-07-01,CHINA,ConceptD-CT500,8.0,0.0,0.0,2019-09-01,10.0,84.0,inf,26.0
2305,2020-08-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,11.0,84.0,-1.0,8.0
2306,2020-09-01,CHINA,ConceptD-CT500,1.0,0.0,0.0,2019-09-01,12.0,85.0,inf,9.0
2307,2020-10-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,13.0,85.0,-1.0,1.0
2308,2020-11-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,14.0,85.0,,1.0
2309,2020-12-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,15.0,85.0,,0.0
2310,2021-01-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,16.0,85.0,,0.0
2311,2021-02-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,17.0,85.0,,0.0
2312,2021-03-01,CHINA,ConceptD-CT500,0.0,0.0,0.0,2019-09-01,18.0,85.0,,0.0
